Entity,Code,Year,Gas (terawatt-hours)
New Zealand,NZL,2000,58.79298847402142
New Zealand,NZL,2001,61.86649642580086
New Zealand,NZL,2002,58.81568007119738
New Zealand,NZL,2003,44.85700450880265
New Zealand,NZL,2004,40.30969638210916
New Zealand,NZL,2005,37.53550010834981
New Zealand,NZL,2006,38.499339260121204
New Zealand,NZL,2007,42.3779029607256
New Zealand,NZL,2008,39.97224000842982
New Zealand,NZL,2009,41.79724285004087
New Zealand,NZL,2010,44.821210925592375
New Zealand,NZL,2011,40.47385275767038
New Zealand,NZL,2012,44.16688714615766
New Zealand,NZL,2013,46.794421536672985
New Zealand,NZL,2014,51.05845871203567
New Zealand,NZL,2015,47.02683045961414
New Zealand,NZL,2016,49.19748257803868
Non-OECD,,1965,1614.7402259310993
Non-OECD,,1966,1791.0796189018686
Non-OECD,,1967,1977.436999802021
Non-OECD,,1968,2135.7580300764544
Non-OECD,,1969,2319.683217429188
Non-OECD,,1970,2552.672253101906
Non-OECD,,1971,2775.7334920775875
Non-OECD,,1972,2938.954157666883
Non-OECD,,1973,3239.36197321108
Non-OECD,,1974,3449.9339684845268
Non-OECD,,1975,3780.265168175538
Non-OECD,,1976,4176.394434141144
Non-OECD,,1977,4537.6842828262315
Non-OECD,,1978,4876.584026854565
Non-OECD,,1979,5300.926066864887
Non-OECD,,1980,5510.987827761917
Non-OECD,,1981,5839.578816139381
Non-OECD,,1982,6293.959187877647
Non-OECD,,1983,6713.9885603233815
Non-OECD,,1984,7331.209517097507
Non-OECD,,1985,7900.600770360592
Non-OECD,,1986,8364.598942640761
Non-OECD,,1987,8755.67269662546
Non-OECD,,1988,9294.579418241938
Non-OECD,,1989,9630.222812848986
Non-OECD,,1990,10026.598512683779
Non-OECD,,1991,10199.868787853618
Non-OECD,,1992,10038.010334131086
Non-OECD,,1993,9842.811993757377
Non-OECD,,1994,9718.468944655117
Non-OECD,,1995,9843.96190629736
Non-OECD,,1996,10260.220934388622
Non-OECD,,1997,10103.53336483054
Non-OECD,,1998,10448.646092185818
Non-OECD,,1999,10704.934498712375
Non-OECD,,2000,11132.003467431861
Non-OECD,,2001,11690.362735273404
Non-OECD,,2002,12093.112209378733
Non-OECD,,2003,12598.413586824669
Non-OECD,,2004,13359.85550611436
Non-OECD,,2005,13992.855760813094
Non-OECD,,2006,14831.441675715707
Non-OECD,,2007,15580.883300045645
Non-OECD,,2008,16130.85321403762
Non-OECD,,2009,15743.713498539204
Non-OECD,,2010,17090.048885423024
Non-OECD,,2011,17802.442400039174
Non-OECD,,2012,18388.615561507297
Non-OECD,,2013,18572.404236469087
Non-OECD,,2014,19052.027533210163
Non-OECD,,2015,19559.599154458163
Non-OECD,,2016,19874.90486006321
North America,,1965,4946.974955101424
North America,,1966,5333.658253838662
North America,,1967,5615.1340576178645
North America,,1968,6022.9161660044465
North America,,1969,6509.582759883821
North America,,1970,6875.088187913075
North America,,1971,7102.200329839466
North America,,1972,7227.805329827696
North America,,1973,7215.089508184887
North America,,1974,6998.667435664698
North America,,1975,6493.9729607022455
North America,,1976,6612.531012040604
North America,,1977,6523.529256213353
North America,,1978,6586.673555205589
North America,,1979,6829.312790839704
North America,,1980,6718.0632012225315
North America,,1981,6578.719501389038
North America,,1982,6226.0695714142075
North America,,1983,5874.5904513356645
North America,,1984,6280.939727354573
North America,,1985,6113.244614603335
North America,,1986,5730.362964041112
North America,,1987,6049.077182472586
North America,,1988,6349.7357378786055
North America,,1989,6734.131195274883
North America,,1990,6733.929440376762
North America,,1991,6882.158294563812
North America,,1992,7123.766549904433
North America,,1993,7326.298655198733
North America,,1994,7519.564224252354
North America,,1995,7836.4509868306895
North America,,1996,8018.773893337683
North America,,1997,8091.317156680843
North America,,1998,7974.254424715619
North America,,1999,8033.311523196963
North America,,2000,8379.5132579481
North America,,2001,8039.79117502982
North America,,2002,8320.542989283103
North America,,2003,8250.119414825258
North America,,2004,8281.208240470613
North America,,2005,8274.378569572113
North America,,2006,8228.907497961602
North America,,2007,8605.478045401524
North America,,2008,8687.114088386801
North America,,2009,8612.36690955491
North America,,2010,8955.431849309893
North America,,2011,9170.935084306357
North America,,2012,9531.124023870992
North America,,2013,9814.944923689476
North America,,2014,10024.891859279112
North America,,2015,10247.811981366398
North America,,2016,10313.209716609314
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,3.9890900000000005
Norway,NOR,1978,6.698880000000001
Norway,NOR,1979,7.652540000000001
Norway,NOR,1980,8.22241
Norway,NOR,1981,10.10647
Norway,NOR,1982,10.908940000000001
Norway,NOR,1983,12.28128
Norway,NOR,1984,11.816080000000001
Norway,NOR,1985,12.45573
Norway,NOR,1986,13.7234
Norway,NOR,1987,15.10737
Norway,NOR,1988,19.026680000000002
Norway,NOR,1989,21.07356
Norway,NOR,1990,22.317970000000003
Norway,NOR,1991,25.14406
Norway,NOR,1992,27.063010000000002
Norway,NOR,1993,28.47024
Norway,NOR,1994,30.563640000000003
Norway,NOR,1995,30.854390000000002
Norway,NOR,1996,33.4944
Norway,NOR,1997,38.681380000000004
Norway,NOR,1998,39.507110000000004
Norway,NOR,1999,37.73935
Norway,NOR,2000,42.36809
Norway,NOR,2001,39.26288
Norway,NOR,2002,41.902890000000006
Norway,NOR,2003,45.14766
Norway,NOR,2004,47.741150000000005
Norway,NOR,2005,46.670520971457016
Norway,NOR,2006,46.026515235240005
Norway,NOR,2007,44.58315034609572
Norway,NOR,2008,45.306633604534014
Norway,NOR,2009,43.269238645843835
Norway,NOR,2010,43.0535190488917
Norway,NOR,2011,46.07636149269523
Norway,NOR,2012,45.68283571699004
Norway,NOR,2013,46.22273448123117
Norway,NOR,2014,48.79271226946551
Norway,NOR,2015,50.641340489275606
Norway,NOR,2016,50.987823257740615
OECD,,1965,5209.194351452553
OECD,,1966,5635.1378025685735
OECD,,1967,5983.819227634622
OECD,,1968,6532.392971244375
OECD,,1969,7190.449654853784
OECD,,1970,7798.303951340029
OECD,,1971,8272.577039246726
OECD,,1972,8695.714256749885
OECD,,1973,8914.18140105237
OECD,,1974,8958.71359949305
OECD,,1975,8597.328758616004
OECD,,1976,8908.597321571508
OECD,,1977,8950.181196085006
OECD,,1978,9157.67869798732
OECD,,1979,9601.261776832951
OECD,,1980,9508.797407336957
OECD,,1981,9333.513714853303
OECD,,1982,8923.652008718098
OECD,,1983,8708.617448604931
OECD,,1984,9354.499073889345
OECD,,1985,9337.655968616527
OECD,,1986,9024.189661010327
OECD,,1987,9532.184505192317
OECD,,1988,9841.033091593481
OECD,,1989,10380.046426139626
OECD,,1990,10528.772376090054
OECD,,1991,10911.241849474945
OECD,,1992,11174.897075875182
OECD,,1993,11578.210599699658
OECD,,1994,11854.824476082887
OECD,,1995,12481.428416052146
OECD,,1996,13145.032000462059
OECD,,1997,13287.263114922318
OECD,,1998,13346.800069604857
OECD,,1999,13688.992576063874
OECD,,2000,14241.434678016372
OECD,,2001,14111.17088797895
OECD,,2002,14425.15968544493
OECD,,2003,14663.937686200159
OECD,,2004,14878.669339598504
OECD,,2005,15072.767038736061
OECD,,2006,15092.375469526332
OECD,,2007,15565.281989134393
OECD,,2008,15828.57289730647
OECD,,2009,15372.641648296378
OECD,,2010,16337.447895963802
OECD,,2011,16230.642693179538
OECD,,2012,16623.65762477763
OECD,,2013,16949.859564864717
OECD,,2014,16686.80301951297
OECD,,2015,17037.059660835228
OECD,,2016,17389.266334891312
Other Africa,,1965,1.9569200000000002
Other Africa,,1966,2.8059100000000003
Other Africa,,1967,2.93319
Other Africa,,1968,2.75583
Other Africa,,1969,2.1764599999999996
Other Africa,,1970,6.0639
Other Africa,,1971,7.11693199
Other Africa,,1972,11.915172056510999
Other Africa,,1973,22.462182619999993
Other Africa,,1974,24.436779956510996
Other Africa,,1975,26.11279865
Other Africa,,1976,25.135174290000002
Other Africa,,1977,29.72971182
Other Africa,,1978,34.706076620000005
Other Africa,,1979,60.507745119999996
Other Africa,,1980,59.68538381
Other Africa,,1981,66.98127957000001
Other Africa,,1982,63.66045789
Other Africa,,1983,68.80011400000001
Other Africa,,1984,70.14904382000002
Other Africa,,1985,81.88883466000001
Other Africa,,1986,95.96799684
Other Africa,,1987,96.09531251000001
Other Africa,,1988,104.01479953
Other Africa,,1989,121.94774792000001
Other Africa,,1990,114.76417803000001
Other Africa,,1991,110.16604262999999
Other Africa,,1992,118.26754926
Other Africa,,1993,121.95023422
Other Africa,,1994,124.36642755000001
Other Africa,,1995,134.18814489000002
Other Africa,,1996,150.41152369999998
Other Africa,,1997,152.49288532768057
Other Africa,,1998,169.51529666101953
Other Africa,,1999,137.62227252257435
Other Africa,,2000,173.43447697054214
Other Africa,,2001,203.75346924117247
Other Africa,,2002,226.00083987971115
Other Africa,,2003,228.34909424480566
Other Africa,,2004,266.71273673455727
Other Africa,,2005,283.2672924094573
Other Africa,,2006,270.86312137369873
Other Africa,,2007,319.5160647532482
Other Africa,,2008,322.1204644256833
Other Africa,,2009,276.2196481284085
Other Africa,,2010,325.5358090107516
Other Africa,,2011,331.5531849994222
Other Africa,,2012,341.06497636151096
Other Africa,,2013,353.82006346808066
Other Africa,,2014,382.61566875137237
Other Africa,,2015,455.7570195226997
Other Africa,,2016,436.8623560879815
Other Asia Pacific,,1965,2.53156025
Other Asia Pacific,,1966,3.2470960000000004
Other Asia Pacific,,1967,4.04346025
Other Asia Pacific,,1968,4.64240525
Other Asia Pacific,,1969,4.732247
Other Asia Pacific,,1970,5.6841625
Other Asia Pacific,,1971,5.5364615
Other Asia Pacific,,1972,4.942168500000001
Other Asia Pacific,,1973,11.38431625
Other Asia Pacific,,1974,18.979869250000004
Other Asia Pacific,,1975,16.14244
Other Asia Pacific,,1976,16.223850000000002
Other Asia Pacific,,1977,17.351960000000002
Other Asia Pacific,,1978,12.932559999999999
Other Asia Pacific,,1979,16.84024
Other Asia Pacific,,1980,20.352500000000003
Other Asia Pacific,,1981,22.818060000000003
Other Asia Pacific,,1982,23.59727
Other Asia Pacific,,1983,26.376839999999998
Other Asia Pacific,,1984,26.923450000000006
Other Asia Pacific,,1985,30.272890000000004
Other Asia Pacific,,1986,31.842940000000002
Other Asia Pacific,,1987,32.20347
Other Asia Pacific,,1988,29.27271
Other Asia Pacific,,1989,27.028120000000005
Other Asia Pacific,,1990,26.14424
Other Asia Pacific,,1991,25.027760000000004
Other Asia Pacific,,1992,26.004680000000004
Other Asia Pacific,,1993,30.028660000000006
Other Asia Pacific,,1994,32.34303
Other Asia Pacific,,1995,35.41335
Other Asia Pacific,,1996,35.58780000000001
Other Asia Pacific,,1997,35.28542
Other Asia Pacific,,1998,37.90677349766651
Other Asia Pacific,,1999,38.4533834976665
Other Asia Pacific,,2000,36.8238184437452
Other Asia Pacific,,2001,37.020217421292
Other Asia Pacific,,2002,38.37284942839286
Other Asia Pacific,,2003,43.88294574785746
Other Asia Pacific,,2004,47.530006938731795
Other Asia Pacific,,2005,54.704629556773135
Other Asia Pacific,,2006,57.436221074061535
Other Asia Pacific,,2007,62.69538844495121
Other Asia Pacific,,2008,60.57648728147292
Other Asia Pacific,,2009,55.74771950064105
Other Asia Pacific,,2010,60.78731995467258
Other Asia Pacific,,2011,65.48675133791006
Other Asia Pacific,,2012,65.07812477741398
Other Asia Pacific,,2013,67.43523271122056
Other Asia Pacific,,2014,75.74011173277489
Other Asia Pacific,,2015,81.34160058379207
Other Asia Pacific,,2016,83.77579403966674
Other Europe & Eurasia,,1965,3.756490000000001
Other Europe & Eurasia,,1966,4.593850000000001
Other Europe & Eurasia,,1967,5.31491
Other Europe & Eurasia,,1968,6.652360000000002
Other Europe & Eurasia,,1969,8.24567
Other Europe & Eurasia,,1970,10.9121105
Other Europe & Eurasia,,1971,13.020948000000002
Other Europe & Eurasia,,1972,16.965844
Other Europe & Eurasia,,1973,19.522118
Other Europe & Eurasia,,1974,21.933017
Other Europe & Eurasia,,1975,23.558084999999995
Other Europe & Eurasia,,1976,25.51738299999999
Other Europe & Eurasia,,1977,26.958339999999996
Other Europe & Eurasia,,1978,30.200783999999995
Other Europe & Eurasia,,1979,34.793471
Other Europe & Eurasia,,1980,39.7819205
Other Europe & Eurasia,,1981,38.554612999999996
Other Europe & Eurasia,,1982,46.609551
Other Europe & Eurasia,,1983,49.812453000000005
Other Europe & Eurasia,,1984,55.44021000000001
Other Europe & Eurasia,,1985,222.90926175030657
Other Europe & Eurasia,,1986,226.9770864508124
Other Europe & Eurasia,,1987,248.46960817797492
Other Europe & Eurasia,,1988,279.693740919264
Other Europe & Eurasia,,1989,298.8404689123268
Other Europe & Eurasia,,1990,284.9228411519212
Other Europe & Eurasia,,1991,256.67019759336466
Other Europe & Eurasia,,1992,227.5403469859415
Other Europe & Eurasia,,1993,170.35056524644654
Other Europe & Eurasia,,1994,147.86299278953626
Other Europe & Eurasia,,1995,147.84707186696124
Other Europe & Eurasia,,1996,145.957438678314
Other Europe & Eurasia,,1997,158.21291277337852
Other Europe & Eurasia,,1998,157.09026551923276
Other Europe & Eurasia,,1999,140.78081876022705
Other Europe & Eurasia,,2000,144.94257243096882
Other Europe & Eurasia,,2001,157.8321089680378
Other Europe & Eurasia,,2002,151.90106396058567
Other Europe & Eurasia,,2003,148.07806109760895
Other Europe & Eurasia,,2004,138.7025901123922
Other Europe & Eurasia,,2005,138.08375439415823
Other Europe & Eurasia,,2006,178.72760143394856
Other Europe & Eurasia,,2007,181.91404820330212
Other Europe & Eurasia,,2008,173.49628327445632
Other Europe & Eurasia,,2009,153.25226264461224
Other Europe & Eurasia,,2010,167.82211309533665
Other Europe & Eurasia,,2011,169.45165376062025
Other Europe & Eurasia,,2012,167.2914193930498
Other Europe & Eurasia,,2013,156.10007355012183
Other Europe & Eurasia,,2014,156.26126289402006
Other Europe & Eurasia,,2015,157.95198877882086
Other Europe & Eurasia,,2016,162.19783602262615
Other Middle East,,1965,8.32708
Other Middle East,,1966,10.013430000000001
Other Middle East,,1967,9.37378
Other Middle East,,1968,10.15299
Other Middle East,,1969,13.944370000000005
Other Middle East,,1970,15.235300000000002
Other Middle East,,1971,17.95672
Other Middle East,,1972,19.840780000000002
Other Middle East,,1973,25.795340000000007
Other Middle East,,1974,28.79588
Other Middle East,,1975,34.61088
Other Middle East,,1976,41.44931000000001
Other Middle East,,1977,36.797920000000005
Other Middle East,,1978,42.6702
Other Middle East,,1979,53.33378
Other Middle East,,1980,45.510740000000006
Other Middle East,,1981,38.09505
Other Middle East,,1982,52.67631
Other Middle East,,1983,54.687439999999995
Other Middle East,,1984,60.55224000000001
Other Middle East,,1985,75.99015
Other Middle East,,1986,88.76153000000001
Other Middle East,,1987,90.79643
Other Middle East,,1988,115.0154
Other Middle East,,1989,128.56461213511497
Other Middle East,,1990,126.22262857922499
Other Middle East,,1991,123.92999857922494
Other Middle East,,1992,142.5687448137
Other Middle East,,1993,149.17455803575498
Other Middle East,,1994,161.15819468949996
Other Middle East,,1995,174.7747346895
Other Middle East,,1996,182.80957694881496
Other Middle East,,1997,208.41115941776494
Other Middle East,,1998,224.93131791155494
Other Middle East,,1999,232.80402866465997
Other Middle East,,2000,270.5285137914493
Other Middle East,,2001,275.93528009355146
Other Middle East,,2002,288.19707156325256
Other Middle East,,2003,299.6482267217322
Other Middle East,,2004,286.7320974881956
Other Middle East,,2005,321.91306281930497
Other Middle East,,2006,351.0458409146387
Other Middle East,,2007,358.5780037437461
Other Middle East,,2008,401.8423501836733
Other Middle East,,2009,434.4855348278587
Other Middle East,,2010,476.25112794064296
Other Middle East,,2011,464.4904574733595
Other Middle East,,2012,462.6384968032806
Other Middle East,,2013,491.3227997118322
Other Middle East,,2014,485.0002602361819
Other Middle East,,2015,533.7835656168007
Other Middle East,,2016,547.2964480582261
Other South & Central America,,1965,0.44194
Other South & Central America,,1966,0.47683000000000003
Other South & Central America,,1967,0.50009
Other South & Central America,,1968,0.51172
Other South & Central America,,1969,0.52335
Other South & Central America,,1970,0.5698700000000001
Other South & Central America,,1971,0.6163900000000001
Other South & Central America,,1972,1.1281100000000002
Other South & Central America,,1973,1.2793
Other South & Central America,,1974,1.3374500000000002
Other South & Central America,,1975,1.7561300000000004
Other South & Central America,,1976,2.1748100000000004
Other South & Central America,,1977,2.4888200000000005
Other South & Central America,,1978,2.6749000000000005
Other South & Central America,,1979,3.1284700000000005
Other South & Central America,,1980,3.2447700000000004
Other South & Central America,,1981,3.698340000000001
Other South & Central America,,1982,3.8495300000000006
Other South & Central America,,1983,4.186800000000001
Other South & Central America,,1984,3.675080000000001
Other South & Central America,,1985,4.04724
Other South & Central America,,1986,4.6287400000000005
Other South & Central America,,1987,5.547510000000001
Other South & Central America,,1988,5.64055
Other South & Central America,,1989,6.9780000000000015
Other South & Central America,,1990,7.606020000000001
Other South & Central America,,1991,7.896770000000001
Other South & Central America,,1992,8.969809644007672
Other South & Central America,,1993,9.257766783291355
Other South & Central America,,1994,10.857933408583303
Other South & Central America,,1995,12.014170202694519
Other South & Central America,,1996,12.32519809127967
Other South & Central America,,1997,12.003344829872274
Other South & Central America,,1998,14.367529641187396
Other South & Central America,,1999,18.42608536286934
Other South & Central America,,2000,18.627473602449008
Other South & Central America,,2001,24.30984012356529
Other South & Central America,,2002,25.103972974378742
Other South & Central America,,2003,31.84629543793011
Other South & Central America,,2004,31.18505438433349
Other South & Central America,,2005,35.245141887551306
Other South & Central America,,2006,41.79731372530716
Other South & Central America,,2007,47.133820528137704
Other South & Central America,,2008,49.87586845140539
Other South & Central America,,2009,52.17001336094013
Other South & Central America,,2010,55.74394555376988
Other South & Central America,,2011,61.65049833038553
Other South & Central America,,2012,67.58361453770539
Other South & Central America,,2013,73.70618345269773
Other South & Central America,,2014,76.87138482223455
Other South & Central America,,2015,76.59194502627537
Other South & Central America,,2016,77.62365226593984
Pakistan,PAK,1965,18.514960000000002
Pakistan,PAK,1966,20.92237
Pakistan,PAK,1967,24.411370000000005
Pakistan,PAK,1968,27.388650000000002
Pakistan,PAK,1969,33.750260000000004
Pakistan,PAK,1970,36.48331
Pakistan,PAK,1971,36.378640000000004
Pakistan,PAK,1972,33.71537
Pakistan,PAK,1973,38.402260000000005
Pakistan,PAK,1974,42.484390000000005
Pakistan,PAK,1975,47.72952
Pakistan,PAK,1976,48.67155000000001
Pakistan,PAK,1977,53.172360000000005
Pakistan,PAK,1978,54.63774
Pakistan,PAK,1979,61.54596
Pakistan,PAK,1980,75.15306
Pakistan,PAK,1981,81.95661000000001
Pakistan,PAK,1982,89.38817999999999
Pakistan,PAK,1983,88.13214
Pakistan,PAK,1984,90.43488000000002
Pakistan,PAK,1985,92.31894000000001
Pakistan,PAK,1986,99.01782000000001
Pakistan,PAK,1987,106.03071000000001
Pakistan,PAK,1988,112.41558
Pakistan,PAK,1989,119.84715
Pakistan,PAK,1990,128.01141
Pakistan,PAK,1991,138.26907000000003
Pakistan,PAK,1992,135.65232000000003
Pakistan,PAK,1993,156.16764000000003
Pakistan,PAK,1994,159.20307000000003
Pakistan,PAK,1995,163.2852
Pakistan,PAK,1996,177.41565
Pakistan,PAK,1997,176.8923
Pakistan,PAK,1998,186.3126
Pakistan,PAK,1999,212.48010000000002
Pakistan,PAK,2000,225.04050000000004
Pakistan,PAK,2001,237.60090000000002
Pakistan,PAK,2002,257.59287
Pakistan,PAK,2003,320.282431334659
Pakistan,PAK,2004,384.54121937430926
Pakistan,PAK,2005,408.77945450386784
Pakistan,PAK,2006,417.67063578743
Pakistan,PAK,2007,423.6973320548248
Pakistan,PAK,2008,433.81780110335706
Pakistan,PAK,2009,434.9968503448402
Pakistan,PAK,2010,443.1037771555605
Pakistan,PAK,2011,442.994111942049
Pakistan,PAK,2012,458.75833818809264
Pakistan,PAK,2013,446.0788284183449
Pakistan,PAK,2014,438.56967483077705
Pakistan,PAK,2015,455.6195853130093
Pakistan,PAK,2016,476.0714680831564
Peru,PER,1965,3.9774600000000007
Peru,PER,1966,4.15191
Peru,PER,1967,3.8844200000000004
Peru,PER,1968,4.32636
Peru,PER,1969,4.40777
Peru,PER,1970,4.32636
Peru,PER,1971,5.1637200000000005
Peru,PER,1972,4.96601
Peru,PER,1973,4.86134
Peru,PER,1974,5.000900000000001
Peru,PER,1975,6.175530000000001
Peru,PER,1976,6.698880000000001
Peru,PER,1977,6.652360000000002
Peru,PER,1978,6.95474
Peru,PER,1979,6.431390000000001
Peru,PER,1980,6.90822
Peru,PER,1981,7.931660000000001
Peru,PER,1982,8.32708
Peru,PER,1983,5.4893600000000005
Peru,PER,1984,7.408310000000001
Peru,PER,1985,5.7801100000000005
Peru,PER,1986,6.129010000000001
Peru,PER,1987,6.094120000000001
Peru,PER,1988,5.745220000000001
Peru,PER,1989,4.8729700000000005
Peru,PER,1990,4.66363
Peru,PER,1991,4.37288
Peru,PER,1992,3.9425700000000004
Peru,PER,1993,4.15191
Peru,PER,1994,4.3379900000000005
Peru,PER,1995,4.19843
Peru,PER,1996,4.2565800000000005
Peru,PER,1997,2.5237100000000003
Peru,PER,1998,4.27984
Peru,PER,1999,4.303100000000001
Peru,PER,2000,3.6169300000000004
Peru,PER,2001,3.8727900000000006
Peru,PER,2002,4.6287400000000005
Peru,PER,2003,5.477730000000001
Peru,PER,2004,9.00162
Peru,PER,2005,15.876890654948454
Peru,PER,2006,18.581172874116035
Peru,PER,2007,28.004790939151246
Peru,PER,2008,35.55398087760972
Peru,PER,2009,36.361716124987325
Peru,PER,2010,51.188531830607076
Peru,PER,2011,57.6085686729975
Peru,PER,2012,64.4454059431963
Peru,PER,2013,62.442910832947675
Peru,PER,2014,71.45300089103466
Peru,PER,2015,74.87507799113925
Peru,PER,2016,82.41351761464196
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0.05779653144525
Philippines,PHL,1995,0.055721784162600006
Philippines,PHL,1996,0.0942528051261
Philippines,PHL,1997,0.05720374650735001
Philippines,PHL,1998,0.09751312228455002
Philippines,PHL,1999,0.07498729464435
Philippines,PHL,2000,0.11144356832520001
Philippines,PHL,2001,1.4674391137714502
Philippines,PHL,2002,17.226330295374
Philippines,PHL,2003,25.911518813015853
Philippines,PHL,2004,24.88481530057305
Philippines,PHL,2005,32.8230947964609
Philippines,PHL,2006,31.542679330596904
Philippines,PHL,2007,37.766032001140054
Philippines,PHL,2008,39.1208419767105
Philippines,PHL,2009,39.8558952997065
Philippines,PHL,2010,37.0496514036879
Philippines,PHL,2011,40.625330149100705
Philippines,PHL,2012,38.57281230162195
Philippines,PHL,2013,35.3448019222875
Philippines,PHL,2014,37.23015441727845
Philippines,PHL,2015,34.9523782933977
Philippines,PHL,2016,40.052107114151404
Poland,POL,1965,17.131999999999973
Poland,POL,1966,20.36574999999997
Poland,POL,1967,24.88774999999996
Poland,POL,1968,34.19199999999995
Poland,POL,1969,47.40424999999993
Poland,POL,1970,60.458999999999904
Poland,POL,1971,66.49249999999991
Poland,POL,1972,69.9664999999999
Poland,POL,1973,72.76474999999989
Poland,POL,1974,74.79424999999989
Poland,POL,1975,80.09599999999988
Poland,POL,1976,85.45999999999987
Poland,POL,1977,90.67574999999987
Poland,POL,1978,95.45549999999984
Poland,POL,1979,99.56349999999985
Poland,POL,1980,102.02374999999984
Poland,POL,1981,96.23174999999985
Poland,POL,1982,96.19149999999986
Poland,POL,1983,98.38949999999986
Poland,POL,1984,102.35149999999985
Poland,POL,1985,103.80824999999984
Poland,POL,1986,110.01724999999983
Poland,POL,1987,113.58324999999984
Poland,POL,1988,112.79049999999984
Poland,POL,1989,110.71949999999984
Poland,POL,1990,103.94599999999984
Poland,POL,1991,96.92899999999985
Poland,POL,1992,90.27424999999987
Poland,POL,1993,94.82924999999986
Poland,POL,1994,95.55199999999985
Poland,POL,1995,104.60899999999984
Poland,POL,1996,109.84824999999984
Poland,POL,1997,109.52474999999984
Poland,POL,1998,110.65124999999985
Poland,POL,1999,107.73124999999985
Poland,POL,2000,115.83124999999981
Poland,POL,2001,120.67974999999981
Poland,POL,2002,117.61649999999982
Poland,POL,2003,130.9617499999998
Poland,POL,2004,138.1709999999998
Poland,POL,2005,142.28724999999977
Poland,POL,2006,143.9032499999998
Poland,POL,2007,143.9419444499998
Poland,POL,2008,156.43638888888896
Poland,POL,2009,150.94777777777784
Poland,POL,2010,162.32638888888894
Poland,POL,2011,164.52527777777783
Poland,POL,2012,174.19361111111118
Poland,POL,2013,174.1041666666667
Poland,POL,2014,170.13611111111118
Poland,POL,2015,170.98805555555563
Poland,POL,2016,181.22017863654634
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0
Portugal,PRT,1997,1.0062499999999985
Portugal,PRT,1998,8.037999999999988
Portugal,PRT,1999,22.477999999999966
Portugal,PRT,2000,23.869965288491684
Portugal,PRT,2001,26.618579292218406
Portugal,PRT,2002,32.380211384002806
Portugal,PRT,2003,31.22235793508505
Portugal,PRT,2004,39.11148343305721
Portugal,PRT,2005,44.3261204546112
Portugal,PRT,2006,42.575502169332005
Portugal,PRT,2007,45.37650025825201
Portugal,PRT,2008,49.6455878934072
Portugal,PRT,2009,49.30454401888321
Portugal,PRT,2010,53.640242733892194
Portugal,PRT,2011,54.31139379434773
Portugal,PRT,2012,47.09365912535889
Portugal,PRT,2013,44.64206685631009
Portugal,PRT,2014,42.653259951911664
Portugal,PRT,2015,49.826675676830405
Portugal,PRT,2016,54.01110068935395
Qatar,QAT,1965,0.84899
Qatar,QAT,1966,0.86062
Qatar,QAT,1967,1.17463
Qatar,QAT,1968,5.373060000000001
Qatar,QAT,1969,8.89695
Qatar,QAT,1970,10.519335000000002
Qatar,QAT,1971,10.519335000000002
Qatar,QAT,1972,11.545101
Qatar,QAT,1973,16.537860000000002
Qatar,QAT,1974,13.586166000000002
Qatar,QAT,1975,20.965401000000004
Qatar,QAT,1976,11.450898000000002
Qatar,QAT,1977,16.234317
Qatar,QAT,1978,15.480693000000002
Qatar,QAT,1979,45.657054
Qatar,QAT,1980,49.624047
