Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours)
Algeria,DZA,1999,94.3193,223.05177000000003,6.82681
Algeria,DZA,2000,98.65728999999999,207.72343,5.64055
Algeria,DZA,2001,102.13466000000001,214.58513000000002,6.512800000000001
Algeria,DZA,2002,113.20642000000001,211.88697000000002,8.54805
Algeria,DZA,2003,117.75375000000001,223.94728,7.04778
Algeria,DZA,2004,123.16170000000002,230.43682,8.40849
Algeria,DZA,2005,128.33002548000002,243.117009,6.90822
Algeria,DZA,2006,133.92991700000002,248.48658000000006,10.257660000000001
Algeria,DZA,2007,150.03358624345003,254.26035612307692,8.80391
Algeria,DZA,2008,163.06106664,265.39078500000005,8.80391
Algeria,DZA,2009,172.91484000000003,285.047811,5.65218
Algeria,DZA,2010,172.53105,275.42863800000003,3.6053
Algeria,DZA,2011,184.11452999999997,291.41174700000005,3.1982500000000003
Algeria,DZA,2012,195.63986,324.874746,3.39596
Algeria,DZA,2013,204.24606000000003,349.315191,1.8375400000000002
Algeria,DZA,2014,205.38580000000002,392.491566,2.08177
Algeria,DZA,2015,226.35003799999998,412.3998,1.6747200000000002
Algeria,DZA,2016,219.719775,418.68,1.679308273972603
Argentina,ARG,1965,256.4377304768497,44.38008000000001,9.259104629385966
Argentina,ARG,1966,264.6602893864518,48.066790000000005,9.693390763157893
Argentina,ARG,1967,270.98593236374563,50.264860000000006,9.502962265350876
Argentina,ARG,1968,276.74532261399463,55.96356000000001,7.637724502192984
Argentina,ARG,1969,287.2598275295926,55.75422000000001,10.178558146929824
Argentina,ARG,1970,257.2581736284978,63.011340000000004,11.394452713157897
Argentina,ARG,1971,274.58430000000004,65.30849999999991,9.387453666447367
Argentina,ARG,1972,274.85179000000005,74.83049999999989,8.374360030701757
Argentina,ARG,1973,275.4681800000001,83.34899999999988,8.839269790789476
Argentina,ARG,1974,277.44527999999997,82.14899999999987,11.331809095394735
Argentina,ARG,1975,260.84927000000005,91.33074999999985,12.234969391008775
Argentina,ARG,1976,271.16508000000005,96.65024999999986,12.489149927192983
Argentina,ARG,1977,285.38857,99.61599999999986,9.892323443421056
Argentina,ARG,1978,285.24901000000006,96.96999999999986,14.13245005394737
Argentina,ARG,1979,301.79850000000005,105.58474999999983,11.166634020394737
Argentina,ARG,1980,282.13217000000003,117.80449999999983,10.863926033991229
Argentina,ARG,1981,260.80275,121.95899999999982,9.86702972368421
Argentina,ARG,1982,250.25433999999998,131.5842499999998,9.798509130263158
Argentina,ARG,1983,255.54599000000005,146.13549999999978,8.91979682894737
Argentina,ARG,1984,240.75262999999998,156.30499999999975,6.006675662280703
Argentina,ARG,1985,217.81827000000004,160.62699999999975,6.9905573394736855
Argentina,ARG,1986,250.64976000000004,184.53949999999972,10.40762782982456
Argentina,ARG,1987,267.57141,186.74974999999972,11.553994124342115
Argentina,ARG,1988,267.6063,217.68249999999966,11.993011066666668
Argentina,ARG,1989,242.68320999999997,232.16599999999963,12.009019659649127
Argentina,ARG,1990,229.09937000000002,219.05549999999968,10.923895771929828
Argentina,ARG,1991,235.05393,233.15499999999966,8.536460807017546
Argentina,ARG,1992,248.17257,240.23974999999962,7.559510201754388
Argentina,ARG,1993,245.89309000000006,235.68099999999967,8.9405625
Argentina,ARG,1994,236.58909000000006,245.66799999999964,12.599166666666667
Argentina,ARG,1995,236.19367000000003,271.8752499999996,11.295983339473684
Argentina,ARG,1996,245.5093,300.04324999999955,10.61497134649123
Argentina,ARG,1997,245.38137000000003,305.7102499999995,9.839205458771929
Argentina,ARG,1998,251.18474,317.4089999999995,8.49622406754386
Argentina,ARG,1999,233.68158999999997,346.01074999999946,8.55723157894737
Argentina,ARG,2000,236.41464000000005,363.20849999999945,7.143720358771927
Argentina,ARG,2001,227.36650000000003,339.8659999999995,7.728734569209041
Argentina,ARG,2002,210.03780000000003,334.3707499999995,6.523731871468928
Argentina,ARG,2003,216.31799999999998,368.68624999999946,7.91648186440678
Argentina,ARG,2004,226.84315,396.80397000000005,12.493226283
Argentina,ARG,2005,241.47223624999998,422.8668,13.111662
Argentina,ARG,2006,253.1340589737726,437.5206,12.270960003200003
Argentina,ARG,2007,281.1580669142118,459.7106400000001,14.192345823196597
Argentina,ARG,2008,289.3175030240107,464.83947000000006,16.187977265
Argentina,ARG,2009,282.92307376114593,441.1308015485925,11.105221330595091
Argentina,ARG,2010,326.44156952744856,453.45156432866554,14.762277661999999
Argentina,ARG,2011,328.7277926195202,471.59867451567794,18.002176087600002
Argentina,ARG,2012,344.2485845476918,489.1446524534531,15.2301959419
Argentina,ARG,2013,370.4767149852923,489.088185637306,14.567322576400002
Argentina,ARG,2014,364.3110764005024,493.7220795087348,17.31707
Argentina,ARG,2015,374.27837160431324,504.36576782574025,15.814129277700687
Argentina,ARG,2016,371.05553515411873,519.2276726778185,12.295300280152857
Asia Pacific,,1965,1900.714017692419,61.24029358333331,2780.3518312781666
Asia Pacific,,1966,2188.9711315017807,68.1346893333333,2931.1215294247995
Asia Pacific,,1967,2554.483574490362,77.23661358333331,2853.893778242246
Asia Pacific,,1968,2921.7393486202773,84.07105858333328,2896.2602796446213
Asia Pacific,,1969,3394.335116633863,110.80309366666663,3249.66083747946
Asia Pacific,,1970,3935.2394649560297,152.97025747288896,3630.5390431883643
Asia Pacific,,1971,4368.6534589883095,180.6485311340445,3886.1879371722957
Asia Pacific,,1972,4700.910591441239,208.71687958203734,4035.8523207641515
Asia Pacific,,1973,5346.567584354064,256.76337560528225,4133.41403780225
Asia Pacific,,1974,5307.39156276965,319.0034197058951,4233.925771833431
Asia Pacific,,1975,5272.381922960965,369.9181394398317,4556.552125491946
Asia Pacific,,1976,5604.917222893472,425.2085408212986,4664.733321979492
Asia Pacific,,1977,5871.362746445261,522.3944556898127,4974.502928277368
Asia Pacific,,1978,6186.687015169852,624.2750568080604,5218.06566170913
Asia Pacific,,1979,6342.336515340512,712.8957861203854,5470.8399188868225
Asia Pacific,,1980,6004.933991780345,765.7988908783354,5782.5700799815895
Asia Pacific,,1981,5816.189016923274,775.8320324212505,5973.643843423886
Asia Pacific,,1982,5642.283371829973,809.1262481036603,6182.844191901567
Asia Pacific,,1983,5721.808096698355,889.4258846272514,6545.097737992767
Asia Pacific,,1984,5922.099557070148,1039.610343429347,7111.9834128383645
Asia Pacific,,1985,5886.931786727237,1129.4477933442788,7673.2547468488565
Asia Pacific,,1986,6115.745498516483,1233.148233656225,7967.96587110291
Asia Pacific,,1987,6305.92854404932,1309.156121185888,8542.292161317213
Asia Pacific,,1988,6852.500974812632,1396.4604626147045,9153.141254679495
Asia Pacific,,1989,7273.974749348211,1486.1393049716398,9566.150562284425
Asia Pacific,,1990,7724.390050114478,1579.6430664077234,9774.237264697316
Asia Pacific,,1991,8048.219577943045,1735.2809896786327,10181.550897090681
Asia Pacific,,1992,8585.319592030255,1843.743288078961,10530.61342772129
Asia Pacific,,1993,8949.172708841086,1936.2679066676944,11081.814968935509
Asia Pacific,,1994,9484.771826501361,2094.800758470852,11635.420478462174
Asia Pacific,,1995,10056.5887802425,2195.2113264870554,11915.681291690129
Asia Pacific,,1996,10535.570928409737,2399.1439829217516,12426.592328089919
Asia Pacific,,1997,11048.55585540167,2582.8779001140506,12479.927614613433
Asia Pacific,,1998,10784.972455032179,2655.8308615392552,12470.38161062551
Asia Pacific,,1999,11274.6396195308,2867.0255008794793,12867.746528281743
Asia Pacific,,2000,11604.280208376198,3085.099786409873,13304.05274618416
Asia Pacific,,2001,11675.883696545505,3277.2769491769473,13915.379938866316
Asia Pacific,,2002,12045.72020250987,3432.119467054136,14981.427302671726
Asia Pacific,,2003,12560.600855667055,3725.364805469895,17129.861197325976
Asia Pacific,,2004,13268.40421134176,3961.828544428061,19268.31017027655
Asia Pacific,,2005,13379.133142297009,4255.08309795986,21897.434790054584
Asia Pacific,,2006,13684.731628269765,4569.028852380141,23559.259313183305
Asia Pacific,,2007,14161.069671357425,4905.638280904301,25555.882580364138
Asia Pacific,,2008,14113.804314665147,5231.582682601286,26252.40591851803
Asia Pacific,,2009,14234.1300288325,5373.109857715123,27170.907173304822
Asia Pacific,,2010,15144.257515363466,5928.834501266817,28403.446679870805
Asia Pacific,,2011,15670.118638909677,6440.986307910881,30477.696130197324
